	GO_ADRENAL_GLAND_DEVELOPMENT	GO_AMINOGLYCAN_CATABOLIC_PROCESS	GO_BICARBONATE_TRANSPORT	GO_CARDIAC_MUSCLE_CELL_PROLIFERATION	GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE	GO_COLLAGEN_CATABOLIC_PROCESS	GO_CONNECTIVE_TISSUE_DEVELOPMENT	GO_EAR_DEVELOPMENT	GO_EMBRYO_IMPLANTATION	GO_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_ENDOCRINE_HORMONE_SECRETION	GO_EXTRACELLULAR_MATRIX_DISASSEMBLY	GO_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO_INCLUSION_BODY_ASSEMBLY	GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM	GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	GO_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION	GO_ODONTOGENESIS	GO_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_PROTEIN_ACTIVATION_CASCADE	GO_PROTEIN_K11_LINKED_UBIQUITINATION	GO_REGULATION_OF_GLOMERULUS_DEVELOPMENT	GO_REGULATION_OF_MESODERM_DEVELOPMENT	GO_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GO_REPLACEMENT_OSSIFICATION	GO_RESPONSE_TO_ATP	GO_TROPHOBLAST_CELL_MIGRATION	HALLMARK_ANGIOGENESIS
TCGA.78.7158.01A	0.0939311461367109	0.147730731876913	-0.0404897434024497	0.0303831575488744	0.118671400652843	0.33223640530688	0.11902296279409	0.0606517183057748	0.0168919770611363	0.216921251227485	0.0710765001194728	-0.137782460839878	0.13748710171499	0.136521742529516	0.26024150284563	0.287673919103725	0.0747617847881038	0.0419893191270947	0.0412438351701713	0.0878353065899362	0.0782810496809608	-0.0224286957249251	0.248603738316034	0.282092004327979	0.055748934928822	0.0672722978108636	0.0643851916805258	0.279569348526731	-0.0308657924118487	-0.0697034188208493	0.0565488808181711	0.02110344582347	-0.0442168597209783	0.20622796746419	0.324472788171727
TCGA.78.7161.01A	0.182029453415519	0.15224791012147	-0.0497132386603157	0.0293238642892451	0.127704989503206	0.34344144233446	0.161836758141838	0.0947817120559092	0.0214631241348483	0.264343969803974	0.104261324110193	0.0357342699370394	0.148807511980524	0.104594732621002	0.300109079929933	0.309748024910262	0.147978697435825	0.0109999918624678	0.00452255057356962	0.053635544799689	0.0922865576260165	-0.00840294756237693	0.237649241681703	0.218605618734499	0.0731528552741534	0.0203291975499665	0.211327286592251	0.254546011013329	0.0231603737968725	-0.0632324175205996	0.0199860467829423	0.103386264958539	-0.0214707602597387	0.267627540750239	0.340213631308033
TCGA.78.7539.01A	0.0960573263052661	0.168289307450982	-0.0810743011075953	0.00705554538379921	0.0554002495432654	0.297807861043714	0.110727134755342	0.0343668392040627	-0.0218638388121552	0.221891041981387	0.0277475226635429	-0.105383243263964	0.138985313742031	0.145807425075883	0.297935220235207	0.316230508215248	0.0598908885828711	-0.0349064389110277	-0.0161347045847842	-0.00506006242726426	0.108751953842436	-0.0297638369709671	0.237837383124305	0.243840543521771	0.00593476971870803	0.169767690118318	0.0123807437218125	0.267631154855772	-0.0282603935998863	-0.149881507140282	0.0631535653482406	0.000114799825501942	0.00145616022790959	0.224166914472934	0.242988274233442
TCGA.86.7711.01A	0.135396333409526	0.18707887290987	-0.0984806756639743	0.00739368519031029	0.111394696527529	0.304361813757966	0.194974993001154	0.0860914051731785	0.00338714357003782	0.292665717217952	0.0705019299405735	-0.0249103618894512	0.233495155783582	0.15154836944521	0.336407788405622	0.275681224443352	0.126851383400473	0.00495824537511105	0.0384355860538222	0.0791137549625635	0.079867188131415	0.00571686376135713	0.21064308016747	0.288461045805463	0.0643161008962024	0.0849398458995412	0.142328653942915	0.330398349359384	-0.00741106671992223	-0.0187336127075758	0.0717833836811342	0.0267545284716759	0.0709291817907686	0.247043880048666	0.323238223824897
TCGA.86.7954.01A	0.107159265006096	0.16987009246223	-0.0775585121324715	-0.00590802010027381	0.116989717310452	0.323351102050402	0.144159111144498	0.0648546585750672	-6.30009164934263e-05	0.261317389914404	0.0603210400933879	-0.0640479873866692	0.180331721791136	0.140747477266526	0.294759368273562	0.26522626937982	0.0529480216162721	-0.0260934584347141	0.0302549329348418	0.0481921316505412	0.0685699544262737	0.0172569256950323	0.258502831777904	0.256026861308816	0.0481632988333044	0.157285730401387	0.219025867837183	0.315945719033085	-0.108054937175934	-0.0695252899815303	0.09739180617058	0.0302681750172635	-0.00100843583273537	0.227175730169027	0.315524306343694
TCGA.86.8280.01A	0.119365811945221	0.208717326954945	-0.0505071797168229	0.0178770451631131	0.131611831067393	0.384759476463018	0.182735588098674	0.080526370243674	-0.00161401579346444	0.270007091848009	0.098289168676621	-0.093605799068502	0.188400653402961	0.145644623709202	0.320012638325351	0.325872616034349	0.0424140706579717	-0.0354108241076769	0.118794222835959	0.117588641803199	0.0739594705682753	-0.0184489769858004	0.226510362704906	0.259056372036177	0.0561194057098841	0.169087554812461	0.115484997659432	0.290658444614049	-0.00624861830684664	-0.0612174928170441	0.0416771892862866	0.0689412273228714	-0.029100747184347	0.231155424923707	0.326476613227701
TCGA.86.8669.01A	0.151968960860032	0.139725901040371	-0.0206625203764008	-0.0091123817961347	0.11697308981067	0.3271081212054	0.106694699766895	0.0673238457422475	0.0157695928608519	0.269611168247087	0.0781013132429019	-0.0408270768837247	0.141891990512244	0.141990997987932	0.301446367559374	0.339648279381749	0.124420190364675	-0.0221742540324649	0.0418149787327583	0.0638928935534012	0.0817308113072577	-0.0151227312048221	0.193064406344075	0.235051760543505	0.0498182409029245	0.110345341471153	0.119909413952927	0.28342897354698	-0.0939521475580637	-0.112393305255719	0.087000550730971	0.0561669826951279	-0.0250168788928546	0.270377849325949	0.271446397356028
TCGA.86.8671.01A	0.1054376053808	0.201988027919704	-0.0296842971250989	0.0324826557446916	0.14491234903078	0.345441848086346	0.228699851586057	0.0942070319235613	0.0061228331188209	0.272982134989454	0.10242538991296	-0.0795892344057556	0.209347463865867	0.164613468731695	0.302842669633803	0.295596376839742	0.049807053860636	0.00217103489833735	0.148578656960783	0.134272777678523	0.0679280511650875	0.0134936040167224	0.262985096011465	0.233645516099075	0.0847085277978003	0.277842399444593	0.103275759828254	0.274611041877482	-0.0132953611480487	-0.08960491246681	0.0731769723286348	0.0642713507797798	0.00833566280507046	0.217295522635938	0.333041670527215
TCGA.86.A4P8.01A	0.149014746841592	0.215972019476074	0.00224776035140196	0.0851877903330615	0.101623712657391	0.361583833271117	0.162360954026856	0.0879293933469487	0.0133025871382966	0.26726072722814	0.0991880208726137	-0.0156732907205071	0.179636170920235	0.143892226632917	0.296726458961704	0.288489632994098	0.130348399202256	-0.0317100279566636	0.12757411288146	0.128321178735374	0.0822392944214071	0.0352780047792906	0.235960924252971	0.202246327641959	0.0940084096693977	0.170099565119662	0.115983367762067	0.251001992373683	0.0451066617501167	-0.135642105420411	0.0513226609220721	0.0908515337957993	-7.53693017495744e-05	0.225135448526871	0.301285779817096
TCGA.91.6848.01A	0.138161653792858	0.198709039809971	-0.0637008674057624	0.0556885252120614	0.159340087278557	0.287255042532963	0.233967579989749	0.116289421249207	-0.00546686358000197	0.294719400575512	0.10283610313829	0.0282940855282686	0.238249080398945	0.169968097842272	0.291138637321852	0.30010314323123	0.0155872438212847	-0.0203893224982769	0.0336106393977645	0.0779988955486851	0.0886092516891418	0.0142854818330319	0.228350124794491	0.286139450732104	0.0761178174903043	0.131773404990229	0.0749476312233645	0.327195048108811	-0.0638677518226003	0.0896890143539913	0.100807542216155	0.0434304509898201	0.00585173122762337	0.281437461981768	0.370130407129331
TCGA.91.7771.01A	0.173479928990424	0.171385148099121	-0.0243366303347304	0.0151777302320015	0.093392224422681	0.338518331663737	0.139706547964186	0.0834191351235205	0.0184161866046716	0.251165180213235	0.0708347886116932	-0.0708908210913672	0.158846359713894	0.144309089719913	0.297604055333794	0.297900397978368	0.0892206507034523	0.0303772722004634	0.0418989359554134	0.0926055671158207	0.107343759474891	0.0435666057554397	0.223258080982294	0.23478382374771	0.0758409498009235	0.154144648275178	0.225416196457162	0.28612421118626	0.00542551447185157	-0.103070893250127	0.0903580439530398	0.0582071426711686	-0.0118637954303928	0.214816522185854	0.33168579469557
TCGA.93.A4JP.01A	0.166310171042084	0.175201891468105	-0.0224870097287603	0.0890386856401743	0.113471171335654	0.343036792312414	0.155091047913454	0.0758250154268096	0.0292250631031234	0.274299900271123	0.0912563679030408	0.00637183220531284	0.161808827517915	0.103777902002836	0.318698165153789	0.315045092433573	0.13830002611735	-0.0251577377952821	0.112496178478076	0.123108763068812	0.0947272825067785	0.00412103455441381	0.285410721592321	0.244131172683104	0.0730594581252228	0.0533434621962756	0.0976991026401598	0.296856310480744	0.0295668072736782	-0.0903606475852544	0.0210305892381334	0.0645886509863656	-0.0302451289410234	0.223784091441232	0.312951497267941
TCGA.95.7562.01A	0.0631551634691761	0.14048182503883	-0.0126247381538851	-0.00185939198941373	0.100535846836068	0.247884924552688	0.194067062630818	0.0599363605566511	0.0233777710092737	0.256425836937414	0.0567138961139858	-0.0848660491685744	0.187446029356973	0.122683666569637	0.318281178089137	0.308031609386964	0.0147687809132136	-0.00470521402126964	0.0537212017473693	0.0422739786138065	0.0347033768188585	-0.0147669002334707	0.233017283964848	0.310314474788864	0.0496277568515473	0.12109677260367	0.0571821718262328	0.321081202372685	-0.164972082471551	-0.0563122796206026	0.0503802151605098	0.0237243382338214	-0.05204096671752	0.209160441834631	0.271536434068582
TCGA.95.7567.01A	0.111872880159113	0.13924009099394	-0.0916590596874973	0.0132702577286234	0.157048626666927	0.372347171840734	0.186460998326684	0.0828070259257367	0.0107360266274405	0.264299711003687	0.113589409992602	-0.0854489783543087	0.169601863029202	0.14440174638712	0.293818161736595	0.312410275377245	0.0213104864521979	5.57727818753931e-05	0.102060314837885	0.103194730185875	0.0909948860373837	-0.024606078979069	0.237020878674373	0.239335385623711	0.0518952256251635	0.11894088171703	0.0553184186398653	0.335081548182072	0.00273052235401105	-0.0836198364096769	0.075961364306693	0.106782873354871	-0.0374411986494676	0.242930584816444	0.296812143926299
TCGA.95.A4VK.01A	0.128753264619513	0.162041423956832	-0.0571163991573927	-0.0259470822185355	0.116206203440103	0.310074677254632	0.162289783109384	0.0638553803481064	-0.00424557913682067	0.233251554720462	0.0660200136692469	-0.0534744033738263	0.149270407293046	0.102180605859755	0.308330953369325	0.260234983594066	0.041165475018563	0.0335656813200924	0.0475557133983681	0.070259815135465	0.0458408998682301	-0.0263838413582951	0.232323008115466	0.260215698495894	0.0383542160778197	0.126555721599921	0.14672704029232	0.266259001632637	-0.0383218058906854	-0.112622894505263	0.0313688164030442	0.0201822893186065	-0.0482904456338417	0.210670598185441	0.197816364756576
TCGA.95.A4VP.01A	0.15040910407142	0.166762163025573	-0.0261182171318279	0.0166552787907629	0.0878814403074604	0.327577412331516	0.174315886772011	0.0849673347880436	0.00944852734680855	0.262940404074165	0.0905397439691986	0.0581081852246594	0.185806291776781	0.107592336353865	0.314630370816463	0.291623604186687	0.101568943877324	-0.0478970903706102	0.0306288347668329	0.0441146386564085	0.0925871484206066	-0.00405077820279095	0.203857236313804	0.232003047456989	0.0569408562787923	0.147483229628977	0.211869847610042	0.298170770678507	-0.00845070755524961	-0.0715771470271718	0.0242385668292133	0.0924373355646654	-0.00804022682536574	0.248916668725861	0.31724890196032
TCGA.97.7554.01A	0.179045813815775	0.216491805184106	-0.112250732561842	0.0442839000953798	0.138737118700594	0.326071145509994	0.221825644530442	0.10223049026716	0.0153425355720045	0.272729060355287	0.0870686991974028	-0.0324010883473619	0.215325579677731	0.157176849336134	0.315069269721195	0.331164058945776	0.0530000703760145	-0.0177172502004853	0.0417879895093246	0.064481177465943	0.0739214867831195	0.0231092395494239	0.269015107573887	0.243414813637362	0.0663143801541587	0.138545699122635	0.148934987199312	0.287137719877209	-0.00667345587874952	-0.0367764198520217	0.117570113821423	0.0442973810844475	-0.0291633003055381	0.241146340929346	0.358033112125752
TCGA.97.8176.01A	0.0764034163330326	0.151403181909551	-0.0340792020650998	-0.00654208127729159	0.128191777477184	0.297598640039314	0.159992592292043	0.0604299124267413	-0.00455619775038367	0.255166734489476	0.0801960380561781	-0.0935656622161924	0.161537842353517	0.081120620921463	0.29647420103463	0.282096607958809	0.0591266496251014	0.00441185532297945	0.0642407598466116	0.0921830533380491	0.0600303216304103	-0.0499859154502398	0.249066002669701	0.317998424318066	0.0413747907305667	0.11574597534035	0.183665353667137	0.316014846553472	-0.0673496326837818	-0.0539062737777784	0.019263018395393	0.0374565109749312	-0.0297593877448881	0.216898644449543	0.253092086232591
TCGA.99.8033.01A	0.111890623613223	0.126426551102882	-0.0581270889321406	-0.00760582409905499	0.0836683011335257	0.279931179949881	0.192554586828396	0.0504106810324151	-0.00828714315403888	0.257870349492776	0.0422515251531113	-0.0472043212520137	0.178661179066806	0.16604254224313	0.328125895806633	0.286485738480736	0.0801475428449437	-0.0252027967469699	0.00344345095689317	0.0343866668096352	0.0714815504430298	-0.0324849782394257	0.2513045001203	0.300778254220375	0.0478868388283362	0.142409152902552	0.0684293337116582	0.319240312669412	-0.108446435823568	-0.0182371612819599	0.0678609225627888	0.000848911492535522	-0.0127667934907689	0.22774124419028	0.275023039865943
TCGA.J2.8192.01A	0.176316005635304	0.231259645138325	-0.0563163458144294	0.0566866024567183	0.172761783493086	0.354042560663181	0.261859190181545	0.120312175601031	0.0348537452610085	0.286729522292472	0.12242384066533	0.0174846321777409	0.249682281811726	0.135536514314162	0.311251390934774	0.317470559145378	0.100444507376371	-0.0464721405174842	0.0829517399793329	0.150170697424892	0.0662108143783457	0.00214609120919508	0.204092240473042	0.233786606561004	0.109689789764641	0.136253542303719	0.160453938209541	0.272910080520923	-0.0242191067905911	-0.022911151093877	0.0752950378839077	0.0893898993409546	0.00805383747260789	0.236755747200425	0.43232837432427
TCGA.J2.8194.01A	0.127714259517962	0.168264901610244	0.00109558557827064	0.0185647033638083	0.101000192335059	0.323346582266947	0.200595004779884	0.0780377524351913	-0.000958296766920144	0.290974581149796	0.0654647074820535	-0.0305305447429975	0.220666577656566	0.10847585146146	0.296836465314651	0.310368386175693	0.093864017692063	-0.0251807360853252	0.023108500157351	0.104064558175978	0.109814297445233	-0.0234024004168107	0.222143663511054	0.266071483751793	0.0788585248245177	0.0927710831970918	0.153567733113379	0.282174362827378	-0.00860709384063672	-0.0433504117718403	0.0407681596405424	0.0403595338724805	0.00792866861821506	0.255417153626811	0.346424498737057
TCGA.L9.A7SV.01A	0.126719090324285	0.118188240251945	-0.146079148632326	-0.0211709030807857	0.105066854590565	0.292194081449796	0.0587940841170234	0.0481584452242063	-0.0025948394378054	0.208446932398781	0.0464081042126775	-0.104307076545848	0.0948633831610107	0.0865489277742639	0.299864528190279	0.291805649794052	0.0244922108530186	-0.000496389714403711	-0.0123108324590114	0.0241416415026437	0.0883639853728933	-0.0732821161915842	0.197631677496398	0.254967948015773	0.00597335865699463	0.0367825639612447	0.0415642984966134	0.313416734762482	-0.032111160516851	-0.132689028042293	0.0243908637534776	0.0173411661492264	-0.0500745037974568	0.22964714916243	0.207173040817192
TCGA.MP.A4TC.01A	0.136338654142023	0.183347911817078	-0.0698679908453113	0.0381437136203639	0.153369916838724	0.339171335843952	0.285739710306342	0.103765353204305	0.0211635180827848	0.266939623330028	0.0973363516038555	0.00922761605343767	0.250500845906444	0.148415123025303	0.298061527896089	0.323944974160061	0.078009126243952	-0.0478480667483311	0.109884599057353	0.128029209700112	0.057276977303215	-0.00159266724484834	0.238489560552969	0.26047319181607	0.0898932110698856	0.151312743643759	0.0850599267421229	0.329976192015957	-0.0196812922033312	-0.00285047779241262	0.0737706629669393	0.0641367492230157	0.0192755192910384	0.244735898104445	0.343269358347708
TCGA.MP.A4TD.01A	0.183176997982683	0.172618299823442	-0.0652765390127882	0.0195143850743241	0.136035697555858	0.285979567657145	0.212922878788284	0.100926370220176	0.0242457438503873	0.277602322204482	0.102896395888469	0.00384096648431833	0.206472460107513	0.102731453050904	0.302127130579944	0.265980869334322	0.0937390599843405	-0.060987833852804	0.0654615854169157	0.0311858746739165	0.0927874809472538	-0.0405501590396886	0.209995279752544	0.242218831327119	0.0654760151936976	0.121245095466751	0.250037326243495	0.291450844853381	-0.0140149270277308	-0.0625534262948108	0.0229654512694073	0.0884047878684453	-0.0193602378357502	0.23410173816168	0.35137070119653
TCGA.NJ.A7XG.01A	0.0932949636544875	0.11931869670597	-0.0342907782777922	-0.024494148279333	0.1065728188507	0.32926996590471	0.0962461774657933	0.0486433865641661	0.000728657271100061	0.20855357710657	0.0703156548833672	-0.107260599600877	0.0987516634085829	0.110143872489542	0.260845620778644	0.306626166033141	0.107178053851487	-0.0373029550933163	0.0112202291553171	0.0443070300543282	0.103652436507288	0.0551259290680172	0.248555907686351	0.253044019390419	0.0447567029580412	0.105371108229022	0.11729819280029	0.259413839721397	-0.0803822948514086	-0.0615436310697257	0.0437996669506855	0.0455646568316305	-0.0392435861729073	0.250826174486252	0.19531178623303
TCGA.18.3417.01A	0.156136997005767	0.178429932636252	-0.0401889733147213	0.0626376595724821	0.162363349843962	0.278190631632819	0.259824030972063	0.116699068605675	0.0345241725239272	0.295682594748394	0.101943148925078	0.00347631349389364	0.266624431117877	0.11405643615564	0.327397713169299	0.312309376945776	0.12957087026077	0.0053613202056877	0.119949155991501	0.16436843114773	0.0660116996553757	-0.0213740319344511	0.198355238998235	0.285312714820058	0.109778330210209	0.0863128264475484	0.151854347830562	0.322186717784447	0.0099045678201665	0.0498120984782448	0.0277345574405589	0.0603834597959533	0.0246161232750108	0.264438038185286	0.472763129809172
TCGA.18.4083.01A	0.0840879321476126	0.143559471834221	-0.0646171332669064	0.0901662054302054	0.0886471824661726	0.159054997510617	0.142541285036818	0.0882981082754428	0.0477197088646609	0.254311626078849	0.0560114971670833	-0.0275807596845393	0.197808099841457	0.0860524846058589	0.317707396762767	0.290713300276606	0.0798429903580347	0.106391899817252	0.114056164487696	0.193763421815591	0.00480263747133201	-0.00631600276527102	0.226592402252872	0.27012337702529	0.0904750853115474	0.0928504929846182	0.0980078523924088	0.343226305093712	-0.0373885443787398	0.0806644287877935	0.0198620434088094	0.00638138055312588	-0.0122079492081056	0.248830704480873	0.340663812848451
TCGA.22.5473.01A	0.0951792188217544	0.152597375191163	-0.0519875704278153	0.0689276663181733	0.0724274145270293	0.255007140560587	0.165518970201765	0.0838360204530975	0.0537391308732237	0.260955370240154	0.0444357686778502	-0.0596829176799979	0.18991910510363	0.0861838074987366	0.315370987874423	0.315129298335178	0.0545565958736508	0.0277219856942455	0.081637329969918	0.157950740765442	0.0643991815484504	-0.0346804452673498	0.22571573952415	0.288883964000385	0.100499967372086	0.122940206186343	0.114042290270239	0.35139571793601	-0.0376876350011612	0.0692080030041244	0.0195490968550041	0.0155887323804495	-0.0161109093378058	0.231107183764252	0.31986332211021
TCGA.34.5240.01A	0.084640721351455	0.154372957240457	-0.110912529957565	0.0688213471652104	0.0568529778836579	0.135517059644684	0.143862479139395	0.0626868312725585	0.0226077963950118	0.234668798593352	0.0128125720506003	-0.0476391791142095	0.178438470162489	0.104860570980516	0.313358075344873	0.326472246761996	0.0443207796935764	0.00486765935816058	0.111722224665422	0.169264946154489	0.0173207398345175	-0.0161472654952176	0.175762263756583	0.31211902732593	0.0485307596436626	0.0467334850328196	0.104838002256019	0.359175573729199	0.0367641778160002	0.0912294044863528	0.0446269521098705	-0.0155439708034457	-0.0397848839553326	0.2220217534905	0.288388300022995
TCGA.34.5927.01A	0.179496216625495	0.0931689763555939	-0.110673954473169	0.102822545578778	0.0837160833299633	0.165529876313433	0.10598739401659	0.0951395103404214	0.0817109222287166	0.262056405306531	0.0763552421481663	-0.0709831418261714	0.166884230381144	0.00194905281823248	0.335136901265439	0.279484760943751	0.0444892322279975	0.0531552317765974	0.0716840245941033	0.0724739796278418	0.0519711398909312	0.00592303919301951	0.238107520763058	0.262907210606334	0.0847633567321039	0.0547666352820246	0.0929286437199947	0.351110038533068	-0.0783319479369952	0.0953448304316868	-0.0828560865465367	0.0759207591300375	-0.045533887797694	0.256414162032583	0.320385030490015
TCGA.34.8454.01A	0.10929196056874	0.146499873853028	-0.0741825715766228	0.0879242656379175	0.145268375584199	0.296412116713549	0.217104552594621	0.103598747450641	0.0424425850920291	0.283612881641589	0.0927890892591067	-0.0672387831698388	0.235327552308817	0.0954106721306312	0.325330926394176	0.277433124503709	0.0729115563785828	0.0426131015800443	0.0615056970438888	0.080719887944893	0.0188850320805734	0.00819788086104396	0.242563410049685	0.277906072029832	0.0982180966719871	0.173419288434174	0.157873307787225	0.339968646949368	-0.0724015825538401	0.015588156940014	0.000495141819475457	0.0644383685602527	0.00925926610022753	0.233908002137565	0.410457829069631
TCGA.39.5021.01A	0.0651737316585802	0.146501451993551	-0.0871357166660393	0.06392163322174	0.0513426026099584	0.155638463207644	0.156814996225289	0.0633861205342744	0.0311841124247738	0.254095817252505	0.0438697718773454	-0.0442377384942509	0.182247137609725	0.0848920097331772	0.307951521300296	0.309918334477927	0.0680129900860167	-0.000930676314282131	0.117873639962307	0.122879953110067	0.032329892668882	0.0191112049889283	0.225733391709356	0.307692558996057	0.0548462684803055	0.107613665021902	0.0941893792680007	0.336576464265574	-0.07718548556645	0.155645384478123	-0.00872437788265162	0.0446011751714949	-0.042115299330161	0.212653442428173	0.334997108632947
TCGA.39.5037.01A	0.0166478904396979	0.0807889739701931	-0.0498745895825219	0.048086482144766	0.00671816146261042	0.213380311731819	0.011995300787377	0.0341675627307228	0.0528335382582772	0.200953467459512	-0.00154590416939377	-0.0498089128196855	0.0852744511569576	0.0429795869383013	0.276275267793912	0.320364118747449	0.124825525131964	0.0156930349614961	0.0639290523180843	0.103192289307415	0.0676200300597363	-0.015301246874268	0.199853877314452	0.30217958889219	0.059527254965911	0.0627236883641427	0.0548989604739537	0.335891498741751	-0.0248840262332561	0.0834364421935251	-0.0293808401501694	-0.0144088295991336	-0.0229725365233101	0.212097956203599	0.173411111732492
TCGA.43.2576.01A	0.129092941586289	0.178450577713279	-0.117816954283429	0.00288692717870957	0.0979461599098064	0.275286118040481	0.223183338349418	0.0785165789170993	0.00609245078414491	0.264717163645665	0.0501974377105311	-0.0128015475576382	0.215922092967215	0.104072788143903	0.322861983058709	0.318383626437102	0.017506235415729	0.0011442050908878	0.09184969454488	0.0646165305101402	0.0468800147940707	-0.0147783580049825	0.214132638034039	0.251854695997855	0.0450091564366534	0.139194519872464	0.205788135195537	0.308618777177876	-0.0451619506061783	-0.0673421040805363	0.0266292199996625	0.00885504504807972	-0.00239597764945918	0.225295134461953	0.362664419307981
TCGA.43.8115.01A	0.148189089125269	0.192727820248418	-0.0550734734451586	0.115479073230171	0.112542006031322	0.176603831591763	0.239460195481214	0.124660699905393	0.0570466304260051	0.260912755129966	0.0869250927667207	0.00606753771330962	0.24236347686626	0.0749683507652177	0.315158171972999	0.291355058287792	0.0540698953246468	0.0237184183754867	0.131335096074084	0.195324097662874	0.0362746119174537	0.00188760782282742	0.222703121263431	0.276224789835356	0.116099119567359	0.140213814052657	0.157417962182435	0.30467781647855	0.0253131580963275	0.0307835907759364	0.00447424233720595	0.0762074300150411	-0.0100608181853003	0.240627392852291	0.376569381945855
TCGA.43.A474.01A	0.130715483589819	0.128034153018742	-0.0657565597460012	0.0983948660990236	0.142907639727075	0.162977592895914	0.19245619731121	0.106864780968012	0.0760562129838661	0.272632382025384	0.0962934347212109	-0.0565771328711063	0.223066676466525	0.0268244622579853	0.321915519127046	0.295097357224809	0.0395848446125924	0.0569684227374285	0.102587654143226	0.189026880153438	0.0434148109220316	0.0256430600446981	0.205342556829761	0.289756781500165	0.0970291242767175	0.0747735184445429	0.0950862654799936	0.345820779564109	-0.00532834254680793	0.0936628743562516	-0.0575355874578851	0.0653467857926476	-0.0230993416367732	0.25459659800589	0.375463516306625
TCGA.43.A475.01A	0.135700969879327	0.151454422178939	-0.0907297641500623	0.0665991434583527	0.0808245706740957	0.1722128829331	0.09276609575991	0.0790926574802858	0.0240289304301246	0.242341916055055	0.032857582164959	-0.113225298572533	0.168226564602896	0.121160580691287	0.336291306697571	0.264412180051862	0.0188149102115466	0.0116209772347823	0.10511587843373	0.155171359603703	0.0379944389048385	-0.0168413166321222	0.243451919003372	0.273192054207158	0.0556314942827871	0.195333385496737	0.0905525173492704	0.334835288996818	-0.0673570786618839	-0.00218595042570662	0.0487780153843573	-0.00368865437818431	-0.00700620061944815	0.234168327716249	0.278053427161718
TCGA.43.A56V.01A	0.0792165322961918	0.139269305089539	-0.0475814212852694	0.0225086886255885	0.0996740131609062	0.248498495373392	0.152060037638445	0.0802197498040572	0.044238914064338	0.270427122432314	0.058445842360582	-0.0573881571290031	0.177099031152437	0.0748072223718906	0.346645535254448	0.315623909490364	0.0574881781606422	-0.0178228200669569	0.084402323917004	0.120884886580894	0.0155957696980283	-0.049046511011909	0.178674834068157	0.269050084338791	0.0876013976857086	0.0810194818298816	0.0982916278626794	0.340716332494089	0.00955572653141765	0.0796884007199836	0.0186960089548201	0.0214285712101817	-0.00532728519875111	0.24353269511	0.415737504418524
TCGA.46.3768.01A	0.0937344407960278	0.113211462056249	-0.0892141547178194	0.0467922130281873	0.0615368647040223	0.22744580308904	0.127275464629003	0.0539861931652949	0.0314360471252886	0.243492607691618	0.0310502164041501	-0.0888316843277209	0.147044662682561	0.0686525932334814	0.319443302385511	0.303515492993041	0.0203230160225292	0.0699924232059495	0.045947621163211	0.125209569901068	0.0796790780363051	-0.0129551084677379	0.233537165511578	0.28180628568445	0.039613097999932	0.144801796055197	0.112794015651638	0.366145358697499	-0.0865163896110881	0.067301834480371	0.00565843842055705	0.00572431709776182	-0.0227880453742528	0.225072981557152	0.284664151233774
TCGA.46.3769.01A	0.109163760673831	0.152417165991956	-0.0911626747416481	0.0380667894456946	0.0787894842333986	0.155753451892053	0.178298547378119	0.0607245364476693	-0.00752488844051136	0.23118314172384	0.0294641756655566	-0.0623101135570941	0.18224938857639	0.108982073810975	0.296042210039127	0.335119957978414	0.0339670504032146	-0.0138862625589554	0.0465950384931966	0.0818016458476166	0.0796014361922793	-0.023277065765911	0.21593708206815	0.267006849152541	0.0190133644830452	0.183187238428544	0.175804988638103	0.353000477308981	-0.0990082842796533	0.0465974465843584	0.0191171012761566	-0.0292223654072529	0.0206350902032428	0.212677011461396	0.351432542913566
